sense-23002297,synset-77010,word-temporary_325,
sense-28104376,synset-53540,word-53005325,
sense-28044707,synset-56193,word-40002211,
sense-21008630,synset-68156,word-11005632,
sense-22023726,synset-58014,word-53003457,
sense-21053013,synset-38421,word-11033738,
sense-23002188,synset-76901,word-temporary_215,
sense-21068350,synset-40166,word-11043612,
sense-21089170,synset-34387,word-12003123,gl.
sense-21068485,synset-12369,word-11043700,
sense-21066566,synset-45871,word-11042538,
sense-21012059,synset-14895,word-11008052-7,
sense-21056856,synset-30111,word-11036289,
sense-21057274,synset-72589,word-11036561,
sense-21058086,synset-s21058086,word-s21058086,
sense-91000860,synset-29469,word-11006660,
sense-28038262,synset-64785,word-40001861,
sense-21021642,synset-29288,word-11014290,
sense-91006472,synset-12231,word-11050087,
sense-28078663,synset-57803,word-40003658,
sense-21008887,synset-27676,word-11005791,
sense-28076514,synset-53436,word-53200995,
sense-21079104,synset-71373,word-11049813,
sense-21030699,synset-59511,word-11019880,
sense-21098140,synset-11514,word-12008485,
sense-21012584,synset-33994,word-11008404,
sense-21062577,synset-12682,word-11039859,
sense-28122955,synset-69021,word-53200871,
sense-22027712,synset-51800,word-53004109,
sense-28046786,synset-58092,word-40002542,
sense-21036356,synset-63054,word-11023267,
sense-21018637,synset-41613,word-11012368,
sense-21028603,synset-23115,word-11018645,
sense-21011417,synset-1394,word-11007502,
sense-21024788,synset-399,word-11016270,
sense-21033453,synset-58378,word-11021542,
sense-22029513,synset-68806,word-50009274,
sense-28080316,synset-52976,word-40003945,
sense-21034102,synset-7213,word-11021950,
sense-22031333,synset-68809,word-50009870,
sense-21010754,synset-70682,word-11007003,
sense-21085937,synset-75154,word-12001030,
sense-21025572,synset-48414,word-11016747,
sense-28055420,synset-52380,word-11031170,
sense-21019147,synset-26565,word-11012670,
sense-21049478,synset-s21049478,word-s21049478,
sense-21028081,synset-29506,word-11018333,
sense-28080930,synset-60678,word-30000456,
sense-91007757,synset-23257,word-12006701,
sense-21083238,synset-26962,word-11052098,
sense-21069066,synset-30161,word-11044015-18,
sense-21089136,synset-74813,word-12003111-9,
sense-21011772,synset-688,word-11007799,
sense-21089062,synset-2095,word-12003057,
sense-21043241,synset-1071,word-11027667,
sense-21089759,synset-14710,word-12003416,
sense-21082045,synset-30242,word-11051397,
sense-21051836,synset-69295,word-11032902,
sense-21079501,synset-35739,word-11050071,
sense-21075905,synset-15132,word-11047951,
sense-21086359,synset-71036,word-12001311,
sense-21043351,synset-17916,word-11027727,
sense-21079011,synset-3379,word-11049770,
sense-21035134,synset-14259,word-11022548,
sense-21018554,synset-26836,word-11012323,
sense-21021578,synset-10312,word-11014245,
sense-21021205,synset-49529,word-11014037,
sense-21073831,synset-20159,word-11046936,
sense-21008743,synset-8061,word-11005704,
sense-21041546,synset-74784,word-11026643-12,
sense-98002583,synset-72469,word-53300077,
sense-21079790,synset-2063,word-11050238,
sense-21044283,synset-36764,word-11028293,
sense-21061824,synset-37997,word-11039322,
sense-22019900,synset-67607,word-50006480,
sense-21054047,synset-74900,word-11034447-2,
sense-22035183,synset-50634,word-53005582,
sense-21083418,synset-43714,word-11052212-13,
sense-91005984,synset-34621,word-11046915,
sense-21032752,synset-5581,word-11021162,
sense-22029247,synset-64949,word-53004424,
sense-21016004,synset-64347,word-11010635,
sense-21045824,synset-63010,word-11029283,
sense-28087652,synset-74769,word-40004257,
sense-21011113,synset-23102,word-11007216,
sense-22021905,synset-67907,word-50006949,
sense-21070227,synset-43626,word-11044704,
sense-21084771,synset-11698,word-12000270,
sense-21036366,synset-43973,word-11023273,
sense-21008300,synset-s21008300,word-s21008300,
sense-21023276,synset-25738,word-11015286,
sense-21034611,synset-54980,word-11022238,
sense-91004287,synset-1135,word-11034334,
sense-21056129,synset-68603,word-11035829,
sense-21072294,synset-48740,word-11045976,
sense-23002103,synset-76816,word-temporary_129,
sense-21021659,synset-33498,word-11014304,
sense-23000141,synset-8923,word-35000139-0,
sense-21028052,synset-74898,word-11018326-23,
sense-91007940,synset-39156,word-12008124,
sense-22017342,synset-66502,word-50005462,
sense-91005874,synset-39987,word-11045962,
sense-21095320,synset-16463,word-12006793,
sense-21008128,synset-70762,word-11005330,
sense-21033067,synset-35517,word-11021321,
sense-91006770,synset-56437,word-11052363,
sense-21079827,synset-20298,word-11050252,
sense-21051478,synset-37531,word-11032662,
sense-21069959,synset-39231,word-11044557,
sense-21048334,synset-3692,word-11030781,
sense-28064195,synset-55983,word-40003294,
sense-21094148,synset-26371,word-12006102,
sense-28103933,synset-73487,word-53005294,
sense-21069449,synset-25043,word-11044237,
sense-21074387,synset-35412,word-11047206,
sense-21085728,synset-38855,word-12000936,
sense-21092489,synset-23901,word-12005039,
sense-91004184,synset-38339,word-11033291,
sense-21036571,synset-5890,word-11023397,
sense-21079465,synset-4549,word-11050046,
sense-21027259,synset-45838,word-11017819,
sense-22028695,synset-53515,word-53201070,
sense-21010479,synset-15211,word-11006810,gl.
sense-21022624,synset-23374,word-11014880,
sense-21051075,synset-36739,word-11032398,
sense-28066880,synset-65400,word-40003324,
sense-91001508,synset-38705,word-11012291,børn
sense-21063271,synset-6357,word-11040321,
sense-28120496,synset-58688,word-53000298,
sense-21072209,synset-2272,word-11045928,
sense-21045498,synset-14098,word-11029086,
sense-91007403,synset-30846,word-12003864,
sense-21060707,synset-9733,word-11038571,
sense-22009264,synset-51885,word-53000758,
sense-21005121,synset-13104,word-11003453,
sense-21027795,synset-30757,word-11018168,
sense-21028664,synset-1487,word-11018674,
sense-21003878,synset-36099,word-11002606,
sense-21018980,synset-67117,word-11012572,
sense-21058978,synset-s21058978,word-s21058978,
sense-21024339,synset-67563,word-11015972,
sense-21096676,synset-4360,word-12007564,
sense-91002031,synset-36652,word-11016617,
sense-21017152,synset-24397,word-11011420,
sense-21001223,synset-9367,word-11000803,
sense-21090996,synset-69951,word-12004148,
sense-91004414,synset-2685,word-11035344,
sense-21011053,synset-34912,word-11007158,slang
sense-21075466,synset-45191,word-11047786,
sense-21014628,synset-18951,word-11009791,
sense-21080022,synset-78913,word-11050326,
sense-21064256,synset-36623,word-11041014,
sense-21021597,synset-43720,word-11014257,
sense-28026080,synset-65425,word-53000560,
sense-21044397,synset-33387,word-11028363,
sense-21078007-i2,synset-s21078007-d2,word-s21078007,
sense-21069331,synset-10660,word-11044168,
sense-28013977,synset-51624,word-40001236,
sense-22009524,synset-55353,word-53000815,
sense-21032136,synset-24906,word-11020786,
sense-21078075,synset-39574,word-11049252,
sense-22019123,synset-59385,word-50006180,
sense-21049821,synset-27062,word-11031666,
sense-21067825,synset-2464,word-11043325,
sense-21079481,synset-37389,word-11050059,
sense-21092746,synset-31252,word-12005205,
sense-21078495,synset-28357,word-11049478,
sense-21028024,synset-57498,word-11018318,sj.
sense-21090770,synset-28850,word-12004003,
sense-22029717,synset-69499,word-50009376,
sense-21067877,synset-39228,word-11043365,
sense-21083327,synset-63183,word-11052151,
sense-21047015,synset-s21047015,word-s21047015,
sense-21047897,synset-1392,word-11030527,
sense-91005634,synset-70911,word-11044214-17,
sense-21085065,synset-1898,word-12000474,
sense-21072810,synset-35210,word-11046280,
sense-21077746-i2,synset-s21077746-d2,word-s21077746,
sense-21063711,synset-46279,word-11040651,
sense-21092755,synset-2947,word-12005212,
sense-28111668,synset-51985,word-53200115,
sense-21006773,synset-15973,word-11004441,
sense-21049726,synset-14669,word-11031613,
sense-21085620,synset-34464,word-12000906,
sense-21067347,synset-6237,word-11043015,
sense-28094721,synset-57590,word-40004395,
sense-21000942,synset-64033,word-11000635,
sense-21021095,synset-16397,word-11013965,
sense-21049456,synset-14784,word-11031479,
sense-21046168,synset-824,word-11029470,
sense-21092160,synset-9375,word-12004825,
sense-21016369,synset-78280,word-11010901,
sense-21011302,synset-13188,word-11007359,
sense-21006186,synset-59522,word-11004087,
sense-21047542,synset-25206,word-11030365,
sense-21052450,synset-5965,word-11033315,
sense-21050474,synset-34254,word-11032017,
sense-21069358,synset-44494,word-11044187,
sense-21031212,synset-26842,word-11020217,
sense-21018536,synset-71567,word-11012311,
sense-21056349,synset-10912,word-11035977,
sense-21031826,synset-71629,word-11020584,
sense-91003699,synset-37679,word-11029714,
sense-21089820,synset-5934,word-12003452,
sense-22007452,synset-70310,word-50002284,
sense-21044384,synset-10458,word-11028356,
sense-21047208,synset-34179,word-11030172,
sense-28128647,synset-57837,word-53002896,
sense-21071302,synset-25615,word-11045369,
sense-21065658,synset-881,word-11041895,
sense-21037637,synset-31329,word-11024070,
sense-21070054,synset-28549,word-11044635,
sense-21033303,synset-8110,word-11021456,
sense-28050037,synset-55737,word-53201693,
sense-21010735,synset-8310,word-11006990,
sense-21001189,synset-72842,word-11000786,
sense-21077290,synset-71348,word-11048788,
sense-21034444,synset-5259,word-11022158,
sense-28056086,synset-54963,word-50005676,
sense-21045364,synset-19479,word-11028997,
sense-21053919,synset-78704,word-11034345,
sense-53004117,synset-s53004117,word-s53004117,
sense-21088257,synset-26152,word-12002598,
sense-21044424,synset-73705,word-11028382-7,
sense-21019815-i1,synset-s21019815-d1,word-s21019815,
sense-21064508-i1,synset-s21064508-d1,word-s21064508,
sense-21066268,synset-13014,word-11042343,
sense-21058030,synset-69742,word-11037038,
sense-22006380,synset-70424,word-50001833,
sense-21032256,synset-9836,word-11020852,
sense-28016135,synset-52867,word-50001370,
sense-21024672,synset-8246,word-11016193,
sense-91000830,synset-35075,word-11006461,
sense-21087133,synset-59175,word-12001827,
sense-21065313,synset-61351,word-11041666,
sense-21025028,synset-s21025028,word-s21025028,
sense-22017303,synset-41181,word-50005446,
sense-21077514,synset-78402,word-11048936,
sense-21002767,synset-4777,word-11001857,
sense-21079259,synset-17384,word-11049897,sj.
sense-21015534,synset-36133,word-11010341,
sense-21068071,synset-38615,word-11043471,
sense-23000062-i2,synset-9136,word-35000062-0,
sense-91007211,synset-2335,word-12002632-22,
sense-21007364,synset-41491,word-11004826,
sense-21074794,synset-31491,word-11047410,
sense-21062740,synset-10986,word-11039964,
sense-21080881,synset-10926,word-11050807,
sense-28110920,synset-53833,word-53004634,
sense-91007299,synset-36654,word-12003148,
sense-21095311,synset-402,word-12006785,
sense-21004968,synset-66652,word-11003380,
sense-22007532,synset-51013,word-50002313,
sense-21021983,synset-68357,word-11014507,
sense-21062288,synset-3700,word-11039685,
sense-21049358,synset-48627,word-11031409,
sense-21079264,synset-34196,word-11049901,
sense-21086524,synset-12209,word-12001412,
sense-21002255,synset-18666,word-11001496,
sense-22028334,synset-69978,word-53004233,
sense-21074246,synset-40447,word-11047135,
sense-21034725,synset-28157,word-11022297-4,
sense-21062957,synset-43064,word-11040108,
sense-21067296,synset-s21067296,word-s21067296,
sense-28110164,synset-63081,word-50010364,
sense-21002207,synset-10107,word-11001469,
sense-91000602,synset-47132,word-11004833,
sense-21048413,synset-21140,word-11030834,
sense-21008072,synset-4345,word-11005300,
sense-21062079,synset-56403,word-11039524,
sense-21035241,synset-48529,word-11022555,
sense-98002796,synset-39980,word-46001560,
sense-28079078,synset-50538,word-40003747,
sense-21078048,synset-26124,word-11049236,
sense-28102433,synset-66156,word-40004575,
sense-98002376,synset-14283,word-46001660,
sense-21096806,synset-70636,word-12007642,
sense-21035617,synset-39544,word-11022793,
sense-21085021,synset-s21085021,word-s21085021,
sense-21038754,synset-25255,word-11024855,
sense-21022296,synset-30802,word-11014696,
sense-28047292,synset-70550,word-40002606,hist.
sense-21010900,synset-2505,word-11007078,sj.
sense-23000077-i2,synset-9151,word-35000078-0,
sense-21075471,synset-12975,word-11047787,
sense-21054691,synset-4069,word-11034925,
sense-21060501-i1,synset-46413,word-11038445,
sense-21096433,synset-75136,word-12007455,
sense-21060672,synset-69822,word-11038553,
sense-21060996,synset-66469,word-11038791,
sense-21058727,synset-42950,word-11037404,
sense-21040042,synset-31879,word-11025714,
sense-21078723,synset-31239,word-11049597,
sense-21090735,synset-47368,word-12003978,
sense-21079673,synset-66238,word-11050151,
sense-21066707,synset-3549,word-11042614,
sense-21081506,synset-28275,word-11051130,
sense-21052925,synset-19695,word-11033669,
sense-21057947,synset-34776,word-11036971,
sense-91004821,synset-9912,word-11037855,
sense-21014507,synset-1494,word-11009713,
sense-23000453,synset-75375,word-temporary_810,
sense-21062243,synset-15368,word-11039655,
sense-21062870,synset-18602,word-11040047,
sense-21032008,synset-74635,word-11020709,
sense-28028504,synset-52870,word-53000723,
sense-28126496,synset-69186,word-53200684,
sense-23000046-i1,synset-8828,word-35000044-0,
sense-21062631,synset-19906,word-11039905,
sense-91000407,synset-135,word-11003070,
sense-23002501,synset-77214,word-temporary_529,
sense-28092586,synset-51383,word-53004544,
sense-28056067,synset-49711,word-50005658,
sense-21082364,synset-16616,word-11051599,
sense-22033936,synset-53328,word-53005327,
sense-98003231,synset-28502,word-49000819,
sense-22016141,synset-55637,word-50004989,
sense-91003033,synset-18116,word-11023974,
sense-21070394,synset-33533,word-11044823,
sense-21086558,synset-10783,word-12001430,
sense-21009484,synset-s21009484,word-s21009484,
sense-22018658,synset-53504,word-53200804,
sense-53201751,synset-s53201751,word-s53201751,
sense-21088507,synset-1735,word-12002698,
sense-21095188,synset-28853,word-12006716-13,unge
sense-21030697,synset-9546,word-11019879,
sense-21064963,synset-27759,word-11041489-7,
sense-91003334,synset-68113,word-11026300,
sense-21050019,synset-46107,word-11031741-70,
sense-21005306,synset-27036,word-11003574,
sense-21014809,synset-10226,word-11009905,
sense-21079883,synset-29639,word-11050263-1,sj.
sense-21086854,synset-45357,word-12001649,
sense-28043483,synset-51362,word-40001960,
sense-21014608,synset-1528,word-11009775,
sense-21074022,synset-41200,word-11047017,
sense-28112247,synset-11222,word-53003246,
sense-28120369,synset-53877,word-53201257,
sense-91005741,synset-65637,word-11044906,
sense-21036932,synset-63713,word-11023600,
sense-21000522,synset-13587,word-11000350,
sense-21047065,synset-37051,word-11030083,
sense-21079871,synset-26994,word-11050254,
sense-21012822,synset-46645,word-11008594,
sense-22007325,synset-24177,word-53000406,
sense-22024930,synset-50582,word-53003726,
sense-21029563,synset-39183,word-11019234,
sense-21019772,synset-s21019772,word-s21019772,
sense-21077854,synset-49115,word-11049133,sj.
sense-22027562,synset-70553,word-50008604,
sense-21014093,synset-24726,word-11009457,
